"CountryCode","SeriesCode","DESCRIPTION",
"MYS","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MYS","SP.POP.0014.TO.ZS","Including Sabah and Sarawak.",
"MYS","SP.POP.1564.TO.ZS","Including Sabah and Sarawak.",
"MYS","SP.POP.65UP.TO.ZS","Including Sabah and Sarawak.",
"MYS","SP.POP.AG00.FE.IN","Including Sabah and Sarawak.",
"MYS","SP.POP.AG00.MA.IN","Including Sabah and Sarawak.",
"MYS","SP.POP.AG01.FE.IN","Including Sabah and Sarawak.",
"MYS","SP.POP.AG01.MA.IN","Including Sabah and Sarawak.",
"MYS","SP.POP.AG02.FE.IN","Including Sabah and Sarawak.",
"MYS","SP.POP.AG02.MA.IN","Including Sabah and Sarawak.",
"MYS","SP.POP.AG03.FE.IN","Including Sabah and Sarawak.",
"MYS","SP.POP.AG03.MA.IN","Including Sabah and Sarawak.",
"MYS","SP.POP.AG04.FE.IN","Including Sabah and Sarawak.",
"MYS","SP.POP.AG04.MA.IN","Including Sabah and Sarawak.",
"MYS","SP.POP.AG05.FE.IN","Including Sabah and Sarawak.",
"MYS","SP.POP.AG05.MA.IN","Including Sabah and Sarawak.",
"MYS","SP.POP.BRTH.MF","Including Sabah and Sarawak.",
"MYS","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MYS","SP.POP.TOTL.FE.ZS","Including Sabah and Sarawak.",
"NAM","SG.GEN.PARL.ZS","The 6 additional non-voting members will be appointed by the President of the Republic after he will be sworn in on 21 March 2005.",
"NAM","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"NAM","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"NAM","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"NAM","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"NAM","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"NAM","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"NAM","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"NCL","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"NCL","SP.DYN.CBRT.IN","Data source: Institute of Statistics and Economic Studies",
"NCL","SP.DYN.CDRT.IN","Data source: Institute of Statistics and Economic Studies",
"NCL","SP.DYN.LE00.FE.IN","Data source: Institute of Statistics and Economic Studies",
"NCL","SP.DYN.LE00.MA.IN","Data source: Institute of Statistics and Economic Studies",
"NCL","SP.DYN.TFRT.IN","Data source: Institute of Statistics and Economic Studies",
"NCL","SP.POP.TOTL","Data source: Institute of Statistics and Economic Studies",
"NER","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"NER","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"NER","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"NER","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"NER","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"NER","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"NER","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"NGA","SG.POP.MIGR.FE.ZS","Estimates were derived from data on foreign citizens. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"NGA","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"NGA","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"NGA","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"NGA","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"NGA","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"NGA","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"NIC","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"NIC","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"NIC","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"NIC","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"NIC","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"NIC","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"NIC","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"NLD","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"NLD","SP.DYN.CBRT.IN","Data source: Eurostat",
"NLD","SP.DYN.CDRT.IN","Data source: Eurostat",
"NLD","SP.DYN.LE00.FE.IN","Data source: Eurostat, Statistics Netherlands",
"NLD","SP.DYN.LE00.MA.IN","Data source: Eurostat, Statistics Netherlands",
"NLD","SP.DYN.TFRT.IN","Data source: Eurostat",
"NLD","SP.POP.TOTL","Data source: Eurostat",
"NOR","SG.POP.MIGR.FE.ZS","Including Svalbard and Jan Mayen Islands. Estimates were derived from data on the foreign-born population.",
"NOR","SH.MMR.LEVE","Paid parental leave is available",
"NOR","SP.ADO.TFRT","Including Svalbard and Jan Mayen Islands.",
"NOR","SP.DYN.CBRT.IN","Data source: Eurostat",
"NOR","SP.DYN.CDRT.IN","Data source: Eurostat",
"NOR","SP.DYN.LE00.FE.IN","Data source: Eurostat, Statistics Norway",
"NOR","SP.DYN.LE00.MA.IN","Data source: Eurostat, Statistics Norway",
"NOR","SP.DYN.TFRT.IN","Data source: Eurostat, Statistics Norway",
"NOR","SP.POP.AG00.FE.IN","Including Svalbard and Jan Mayen Islands.",
"NOR","SP.POP.AG00.MA.IN","Including Svalbard and Jan Mayen Islands.",
"NOR","SP.POP.AG01.FE.IN","Including Svalbard and Jan Mayen Islands.",
"NOR","SP.POP.AG01.MA.IN","Including Svalbard and Jan Mayen Islands.",
"NOR","SP.POP.AG02.FE.IN","Including Svalbard and Jan Mayen Islands.",
"NOR","SP.POP.AG02.MA.IN","Including Svalbard and Jan Mayen Islands.",
"NOR","SP.POP.AG03.FE.IN","Including Svalbard and Jan Mayen Islands.",
"NOR","SP.POP.AG03.MA.IN","Including Svalbard and Jan Mayen Islands.",
"NOR","SP.POP.AG04.FE.IN","Including Svalbard and Jan Mayen Islands.",
"NOR","SP.POP.AG04.MA.IN","Including Svalbard and Jan Mayen Islands.",
"NOR","SP.POP.AG05.FE.IN","Including Svalbard and Jan Mayen Islands.",
"NOR","SP.POP.AG05.MA.IN","Including Svalbard and Jan Mayen Islands.",
"NOR","SP.POP.BRTH.MF","Including Svalbard and Jan Mayen Islands.",
"NOR","SP.POP.TOTL","Data source: Eurostat",
"NPL","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"NPL","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"NPL","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"NPL","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"NPL","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"NPL","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"NPL","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"NRU","SG.POP.MIGR.FE.ZS","Estimates were derived from data on foreign citizens.",
"NRU","SP.POP.TOTL","Data source: United Nations World Population Prospects, IMF and World Bank's country office",
"NZL","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"NZL","SP.DYN.CBRT.IN","Data source: Statistics New Zealand",
"NZL","SP.DYN.CDRT.IN","Data source: Statistics New Zealand",
"NZL","SP.DYN.LE00.FE.IN","Data source: Statistics New Zealand, United Nations World Population Prospects",
"NZL","SP.DYN.LE00.MA.IN","Data source: Statistics New Zealand, United Nations World Population Prospects",
"NZL","SP.DYN.TFRT.IN","Data source: Statistics New Zealand, United Nations World Population Prospects",
"NZL","SP.POP.TOTL","Data source: Statistics New Zealand",
"OED","FX.OWN.TOTL.FE.ZS","Only high-income countries are covered.",
"OED","FX.OWN.TOTL.MA.ZS","Only high-income countries are covered.",
"OMN","SG.POP.MIGR.FE.ZS","Estimates were derived from data on foreign citizens.",
"OMN","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"OMN","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"OMN","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"OMN","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"OMN","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"OMN","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"PAK","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"PAK","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"PAK","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"PAK","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"PAK","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"PAK","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"PAK","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"PAN","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"PAN","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"PAN","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"PAN","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"PAN","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"PAN","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"PAN","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"PER","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"PER","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"PER","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"PER","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"PER","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"PER","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"PER","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"PHL","SG.POP.MIGR.FE.ZS","Estimates were derived from data on foreign citizens. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"PHL","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"PHL","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"PHL","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"PHL","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"PHL","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"PHL","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"PLW","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"PLW","SP.DYN.CBRT.IN","Data source: Bureau of Budget and Planning, Office of Planning and Statistics",
"PLW","SP.DYN.CDRT.IN","Data source: Bureau of Budget and Planning, Office of Planning and Statistics",
"PLW","SP.DYN.LE00.FE.IN","Data source: Bureau of Budget and Planning, Office of Planning and Statistics",
"PLW","SP.DYN.LE00.MA.IN","Data source: Bureau of Budget and Planning, Office of Planning and Statistics",
"PLW","SP.DYN.TFRT.IN","Data source: Bureau of Budget and Planning, Office of Planning and Statistics",
"PLW","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"PNG","SG.POP.MIGR.FE.ZS","Estimates were derived from data on foreign citizens. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"PNG","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"PNG","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"PNG","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"PNG","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"PNG","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"PNG","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"POL","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"POL","SP.DYN.CBRT.IN","Data source: Eurostat",
"POL","SP.DYN.CDRT.IN","Data source: Eurostat",
"POL","SP.DYN.LE00.FE.IN","Data source: Eurostat",
"POL","SP.DYN.LE00.MA.IN","Data source: Eurostat",
"POL","SP.DYN.TFRT.IN","Data source: Eurostat, Central Statistical Office",
"POL","SP.POP.TOTL","Data source: Eurostat",
"PRI","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"PRI","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
